,booth_name,brand_name,address,address_disp,new_address,new_address_disp,homepage,pay_keywords,x,y,tel
1155,포토이즘박스 수완지구점,포토이즘박스,광주 광산구 수완동 1363,광주|광산구|수완동|1363|,광주 광산구 장신로 175,광주|광산구||장신로|175|,http://photoism.co.kr,,461155,470714,
1156,포토이즘박스 대구보건대점,포토이즘박스,대구 북구 태전동 253-5,대구|북구|태전동|253-5|,대구 북구 영송로 4,대구|북구||영송로|4|,https://photoism.co.kr,,848375,677225,
1157,포토이즘박스 광주유스퀘어점,포토이즘박스,광주 서구 광천동 49-1 1층,광주|서구|광천동|49-1|1층,광주 서구 무진대로 904,광주|서구||무진대로|904|1층,http://photoism.co.kr,,472527,462230,
1158,포토이즘박스 수완국사점,포토이즘박스,광주 광산구 수완동 1423 1층 105호,광주|광산구|수완동|1423|1층 105호,광주 광산구 임방울대로 338,광주|광산구||임방울대로|338|1층 105호,http://photoism.co.kr/,,459981,470481,
1159,포토이즘박스 상인역점,포토이즘박스,대구 달서구 상인동 1397-5 1층,대구|달서구|상인동|1397-5|1층,대구 달서구 월곡로 267-1,대구|달서구||월곡로|267-1|1층,http://www.photoism.co.kr/,,847522,647373,
1160,포토이즘박스 광주동명점,포토이즘박스,광주 동구 동명동 154-54,광주|동구|동명동|154-54|,광주 동구 동계천로 129-3,광주|동구||동계천로|129-3|,http://photoism.co.kr,,482702,459275,
1161,포토이즘박스 대구율하점,포토이즘박스,대구 동구 율하동 1421,대구|동구|율하동|1421|,대구 동구 안심로22길 60-17,대구|동구||안심로22길|60-17|,http://photoism.co.kr,,882905,660383,
1162,포토이즘박스 경산하양점,포토이즘박스,경북 경산시 하양읍 금락리 132-24,경북|경산시|하양읍 금락리|132-24|,경북 경산시 하양읍 하양로 59,경북|경산시|하양읍|하양로|59|,https://photoism.co.kr,,909672,674154,
1163,포토이즘박스 대구대점,포토이즘박스,경북 경산시 진량읍 내리리 108-5,경북|경산시|진량읍 내리리|108-5|,경북 경산시 진량읍 대구대로 240,경북|경산시|진량읍|대구대로|240|,http://photoism.co.kr,,917384,670420,
1164,포토이즘박스 첨단신용점,포토이즘박스,광주 북구 신용동 720 1층,광주|북구|신용동|720|1층,광주 북구 첨단연신로107번길 11,광주|북구||첨단연신로107번길|11|1층,,,468813,475264,
1165,포토이즘박스 황리단길점,포토이즘박스,경북 경주시 황남동 308-6 1층,경북|경주시|황남동|308-6|1층,경북 경주시 포석로 1059-2,경북|경주시||포석로|1059-2|1층,https://www.instagram.com/photoismbox_hwanglidan/,,999101,655185,
1166,포토이즘박스 영일대점,포토이즘박스,경북 포항시 북구 두호동 1011-14 1층,경북|포항시 북구|두호동|1011-14|1층,경북 포항시 북구 해안로 117,경북|포항시 북구||해안로|117|1층,http://photoism.co.kr,,1035865,718085,
1167,포토이즘박스 포항이동점,포토이즘박스,경북 포항시 남구 대잠동 469-1,경북|포항시 남구|대잠동|469-1|,경북 포항시 남구 포스코대로 140,경북|포항시 남구||포스코대로|140|,http://www.photoism.co.kr/,,1027616,708536,
1168,포토이즘박스 포항중앙점,포토이즘박스,경북 포항시 북구 대흥동 723-5 1층,경북|포항시 북구|대흥동|723-5|1층,경북 포항시 북구 중앙상가길 31,경북|포항시 북구||중앙상가길|31|1층,http://photoism.co.kr,,1032593,712113,
1169,포토이즘박스 전주송천점,포토이즘박스,전북 전주시 덕진구 송천동2가 186-7 1층 102호,전북|전주시 덕진구|송천동2가|186-7|1층 102호,전북 전주시 덕진구 천마산로 53,전북|전주시 덕진구||천마산로|53|1층 102호,,,528743,657493,0505-070-5152
1170,포토이즘박스 진주중앙점,포토이즘박스,경남 진주시 대안동 18-11 1층,경남|진주시|대안동|18-11|1층,경남 진주시 진주대로1063번길 12,경남|진주시||진주대로1063번길|12|1층,http://photoism.co.kr,,746553,472950,
1171,포토이즘박스 영일대2호점,포토이즘박스,경북 포항시 북구 두호동 1000-12,경북|포항시 북구|두호동|1000-12|,경북 포항시 북구 해안로 193,경북|포항시 북구||해안로|193|,http://photoism.co.kr,,1037076,719562,
1172,포토이즘박스 순천호수공원점,포토이즘박스,전남 순천시 왕지동 868-7 1층,전남|순천시|왕지동|868-7|1층,전남 순천시 왕지2길 4-39,전남|순천시||왕지2길|4-39|1층,http://photoism.co.kr,,619325,409210,
1173,포토이즘박스 목포평화광장점,포토이즘박스,전남 목포시 상동 1123-10 1층,전남|목포시|상동|1123-10|1층,전남 목포시 원형로 2,전남|목포시||원형로|2|1층,http://photoism.co.kr,,369785,362358,
1174,포토이즘박스 창원상남점,포토이즘박스,경남 창원시 성산구 상남동 14-4 104호,경남|창원시 성산구|상남동|14-4|104호,경남 창원시 성산구 마디미로16번길 3,경남|창원시 성산구||마디미로16번길|3|104호,http://photoism.co.kr,,883421,482820,
1175,포토이즘박스 창원합성점,포토이즘박스,경남 창원시 마산회원구 합성동 269-1,경남|창원시 마산회원구|합성동|269-1|,경남 창원시 마산회원구 합성남로 10,경남|창원시 마산회원구||합성남로|10|,http://photoism.co.kr,,860392,486616,
1176,포토이즘박스 경남대점,포토이즘박스,경남 창원시 마산합포구 해운동 5-51 106호,경남|창원시 마산합포구|해운동|5-51|106호,경남 창원시 마산합포구 해안대로 2,경남|창원시 마산합포구||해안대로|2|106호,http://photoism.co.kr,,855070,470490,
1177,포토이즘박스 남악점,포토이즘박스,전남 무안군 삼향읍 남악리 2147 106호,전남|무안군|삼향읍 남악리|2147|106호,전남 무안군 삼향읍 대죽서로 25-14,전남|무안군|삼향읍|대죽서로|25-14|106호,http://photoism.co.kr,,376633,365710,
1178,포토이즘박스 울산상안점,포토이즘박스,울산 북구 상안동 357-2 지팝프라자 1층 115호,울산|북구|상안동|357-2|지팝프라자 1층 115호,울산 북구 신답로 40,울산|북구||신답로|40|지팝프라자 1층 115호,http://photoism.co.kr,,1030788,598583,
1179,포토이즘박스 김해대청점,포토이즘박스,경남 김해시 대청동 317-1,경남|김해시|대청동|317-1|,경남 김해시 삼문로 19,경남|김해시||삼문로|19|,http://photoism.co.kr/,,910487,474938,
1180,포토이즘박스 양산신도시점,포토이즘박스,경남 양산시 중부동 692-5 104호,경남|양산시|중부동|692-5|104호,경남 양산시 양산역1길 14,경남|양산시||양산역1길|14|104호,http://photoism.co.kr,,960863,515680,
1181,포토이즘박스 양산범어점,포토이즘박스,경남 양산시 물금읍 범어리 2711-3 1층,경남|양산시|물금읍 범어리|2711-3|1층,경남 양산시 물금읍 범어로 60,경남|양산시|물금읍|범어로|60|1층,http://photoism.co.kr,,957835,513623,
1182,포토이즘박스 울산삼산점,포토이즘박스,울산 남구 삼산동 1575-21 1층,울산|남구|삼산동|1575-21|1층,울산 남구 삼산중로74번길 15,울산|남구||삼산중로74번길|15|1층,http://photoism.co.kr,,1029873,573942,
1183,포토이즘박스 김해율하점,포토이즘박스,경남 김해시 율하동 1351-4 경원프라자 1층,경남|김해시|율하동|1351-4|경원프라자 1층,경남 김해시 율하3로 54,경남|김해시||율하3로|54|경원프라자 1층,http://photoism.co.kr,,913425,469338,
1184,포토이즘박스 양산증산점,포토이즘박스,경남 양산시 물금읍 가촌리 1269-18 105호,경남|양산시|물금읍 가촌리|1269-18|105호,경남 양산시 물금읍 청운로 181,경남|양산시|물금읍|청운로|181|105호,http://photoism.co.kr,,955258,510244,
1185,포토이즘박스 울산성남점,포토이즘박스,울산 중구 성남동 249-8 1층,울산|중구|성남동|249-8|1층,울산 중구 젊음의거리 68,울산|중구||젊음의거리|68|1층,http://photoism.co.kr,,1026069,577553,
1186,포토이즘박스 울산대학교점,포토이즘박스,울산 남구 무거동 627-4,울산|남구|무거동|627-4|,울산 남구 대학로76번길 7-2,울산|남구||대학로76번길|7-2|,https://photoism.co.kr,,1012391,573776,
1187,포토이즘박스 부산서면점,포토이즘박스,부산 부산진구 부전동 215-1,부산|부산진구|부전동|215-1|,부산 부산진구 중앙대로692번길 26,부산|부산진구||중앙대로692번길|26|,http://photoism.co.kr,,969414,465415,
1188,포토이즘박스 부산대점,포토이즘박스,부산 금정구 장전동 310-3,부산|금정구|장전동|310-3|,부산 금정구 금정로68번길 2,부산|금정구||금정로68번길|2|,http://photoism.co.kr,,974912,486700,
1189,포토이즘박스 남해점,포토이즘박스,경남 남해군 남해읍 북변리 153-1,경남|남해군|남해읍 북변리|153-1|,경남 남해군 남해읍 화전로 86,경남|남해군|남해읍|화전로|86|,http://photoism.co.kr,,704468,373961,
1190,포토이즘박스 광안리점,포토이즘박스,부산 수영구 광안동 201-1 1층,부산|수영구|광안동|201-1|1층,부산 수영구 광남로94번길 16,부산|수영구||광남로94번길|16|1층,http://photoism.co.kr,,981910,464448,
1191,포토이즘박스 동래점,포토이즘박스,부산 동래구 명륜동 533-229 103호,부산|동래구|명륜동|533-229|103호,부산 동래구 온천천로 165,부산|동래구||온천천로|165|103호,http://www.photoism.co.kr/,,973319,479546,
1192,포토이즘박스 여수학동점,포토이즘박스,전남 여수시 학동 92-3,전남|여수시|학동|92-3|,전남 여수시 시청동3길 13,전남|여수시||시청동3길|13|,https://photoism.co.kr,,652382,351360,
1193,포토이즘박스 덕천점,포토이즘박스,부산 북구 덕천동 403-10 1층,부산|북구|덕천동|403-10|1층,부산 북구 덕천1길 26,부산|북구||덕천1길|26|1층,http://photoism.co.kr,,956894,480536,
1194,포토이즘박스 동아대점,포토이즘박스,부산 사하구 하단동 816-3 1층,부산|사하구|하단동|816-3|1층,부산 사하구 낙동대로516번길 55,부산|사하구||낙동대로516번길|55|1층,http://photoism.co.kr,,948024,453598,
1195,포토이즘박스 경성대점,포토이즘박스,부산 남구 대연동 68-1 104호,부산|남구|대연동|68-1|104호,부산 남구 용소로 8,부산|남구||용소로|8|104호,http://photoism.co.kr,,978580,460616,
1196,포토이즘박스 남포동점,포토이즘박스,부산 중구 남포동3가 12-5,부산|중구|남포동3가|12-5|,부산 중구 남포길 14-1,부산|중구||남포길|14-1|,http://photoism.co.kr,,962837,449862,0507-1370-8231
1197,포토이즘박스 해리단길점,포토이즘박스,부산 해운대구 우동 532-21 1층,부산|해운대구|우동|532-21|1층,부산 해운대구 우동1로20번길 33,부산|해운대구||우동1로20번길|33|1층,http://www.photoism.co.kr/,,991608,468707,
1198,포토이즘박스 부산사직점,포토이즘박스,부산 동래구 사직동 91-7 1층,부산|동래구|사직동|91-7|1층,부산 동래구 사직북로 9,부산|동래구||사직북로|9|1층,http://photoism.co.kr/,,969159,477186,
1199,포토이즘박스 거제고현점,포토이즘박스,경남 거제시 고현동 961-164 1층,경남|거제시|고현동|961-164|1층,경남 거제시 고현로11길 13,경남|거제시||고현로11길|13|1층,http://photoism.co.kr,,871275,389825,
1200,포토이즘박스 흰여울길점,포토이즘박스,부산 영도구 영선동4가 1075,부산|영도구|영선동4가|1075|,부산 영도구 절영로 226,부산|영도구||절영로|226|,http://photoism.co.kr,,966525,444130,
1201,포토이즘박스 해운대광장점,포토이즘박스,부산 해운대구 우동 618-12 1층,부산|해운대구|우동|618-12|1층,부산 해운대구 구남로 13,부산|해운대구||구남로|13|1층,https://photoism.co.kr,,992012,468197,
1202,포토이즘박스 서귀포올레시장점,포토이즘박스,제주특별자치도 서귀포시 서귀동 291-66,제주특별자치도|서귀포시|서귀동|291-66|,제주특별자치도 서귀포시 중앙로54번길 14,제주특별자치도|서귀포시||중앙로54번길|14|,http://photoism.co.kr,,398018,-67493,
1203,포토이즘박스 제주연동점,포토이즘박스,제주특별자치도 제주시 연동 272-19 1층,제주특별자치도|제주시|연동|272-19|1층,제주특별자치도 제주시 신광로 45,제주특별자치도|제주시||신광로|45|1층,http://photoism.co.kr,,381575,-1273,
1204,포토이즘박스 제주시청점,포토이즘박스,제주특별자치도 제주시 이도이동 1772-11,제주특별자치도|제주시|이도이동|1772-11|,제주특별자치도 제주시 신성로13길 5,제주특별자치도|제주시||신성로13길|5|,http://photoism.co.kr,,390610,1892,
1205,포토이즘박스 함덕해수욕장점,포토이즘박스,제주특별자치도 제주시 조천읍 함덕리 1270-2 1층,제주특별자치도|제주시|조천읍 함덕리|1270-2|1층,제주특별자치도 제주시 조천읍 신북로 525,제주특별자치도|제주시|조천읍|신북로|525|1층,http://photoism.co.kr,,422490,13488,
1206,포토이즘박스 곽지해변점,포토이즘박스,제주특별자치도 제주시 애월읍 곽지리 1575-13 1층,제주특별자치도|제주시|애월읍 곽지리|1575-13|1층,제주특별자치도 제주시 애월읍 곽지3길 19,제주특별자치도|제주시|애월읍|곽지3길|19|1층,http://photoism.co.kr,,338470,-11865,
1207,포토이즘 박스 광교상현역점,포토이즘,경기 용인시 수지구 상현동 1131-8 광교드림타워2 106호,경기|용인시 수지구|상현동|1131-8|광교드림타워2 106호,경기 용인시 수지구 광교중앙로 298,경기|용인시 수지구||광교중앙로|298|광교드림타워2 106호,,,515397,1054820,031-893-4769
1208,포토이즘 박스 안동중앙점,포토이즘,경북 안동시 삼산동 141-3 1층,경북|안동시|삼산동|141-3|1층,경북 안동시 남문로 22-15,경북|안동시||남문로|22-15|1층,,,887348,855334,0507-1401-6271
1209,포토이즘컬러드 부산서면점,포토이즘컬러드,부산 부산진구 부전동 194-4 1층,부산|부산진구|부전동|194-4|1층,부산 부산진구 중앙대로692번길 4,부산|부산진구||중앙대로692번길|4|1층,http://photoism.co.kr,,969163,465408,
1210,하루필름 영등포점,하루필름,서울 영등포구 영등포동3가 11 1층,서울|영등포구|영등포동3가|11|1층,서울 영등포구 경인로 869-1,서울|영등포구||경인로|869-1|1층,https://www.instagram.com/haru_film_ydp/,,479947,1116127,
1211,하루필름 광명철산점,하루필름,경기 광명시 철산동 411 금봉빌딩 1층 103호,경기|광명시|철산동|411|금봉빌딩 1층 103호,경기 광명시 오리로856번길 8,경기|광명시||오리로856번길|8|금봉빌딩 1층 103호,,,470751,1104312,
1212,하루필름 마곡점,하루필름,서울 강서구 마곡동 794-1 우성에스비타워 1층 120호,서울|강서구|마곡동|794-1|우성에스비타워 1층 120호,서울 강서구 강서로 385,서울|강서구||강서로|385|우성에스비타워 1층 120호,https://www.instagram.com/haru.film_magok/,,464284,1127965,
1213,하루필름 망원점,하루필름,서울 마포구 망원동 399-36 1층,서울|마포구|망원동|399-36|1층,서울 마포구 포은로 87,서울|마포구||포은로|87|1층,http://harufilm.com,,479035,1126480,
1214,하루필름 합정점,하루필름,서울 마포구 서교동 396-32 1층 102호,서울|마포구|서교동|396-32|1층 102호,서울 마포구 양화로6길 45,서울|마포구||양화로6길|45|1층 102호,http://harufilm.com,,481620,1124848,
1215,하루필름 홍대점,하루필름,서울 마포구 서교동 366-19 1층 4호,서울|마포구|서교동|366-19|1층 4호,서울 마포구 어울마당로 75,서울|마포구||어울마당로|75|1층 4호,https://instagram.com/haru.film_hd,,482617,1125658,010-6763-4348
1216,하루필름 연남점,하루필름,서울 마포구 연남동 227-8 1층,서울|마포구|연남동|227-8|1층,서울 마포구 동교로46길 40,서울|마포구||동교로46길|40|1층,http://harufilm.com/,,483815,1128513,
1217,하루필름 신림점,하루필름,서울 관악구 신림동 1640-30 1층,서울|관악구|신림동|1640-30|1층,서울 관악구 남부순환로176길 11,서울|관악구||남부순환로176길|11|1층,http://harufilm.com,,484205,1106675,
1218,하루필름 홍대직영1호점,하루필름,서울 마포구 동교동 164-32,서울|마포구|동교동|164-32|,서울 마포구 어울마당로 123,서울|마포구||어울마당로|123|,http://harufilm.com,,483133,1126708,
1219,하루필름 홍대직영2호점,하루필름,서울 마포구 동교동 164-13,서울|마포구|동교동|164-13|,서울 마포구 어울마당로 121,서울|마포구||어울마당로|121|,http://harufilm.com,,483117,1126686,
1220,하루필름 신촌점,하루필름,서울 서대문구 창천동 13-27 1층,서울|서대문구|창천동|13-27|1층,서울 서대문구 명물길 20,서울|서대문구||명물길|20|1층,https://www.instagram.com/haru_film_sc/,,486290,1127290,
1221,하루필름 부천점,하루필름,경기 부천시 심곡동 174-6 1층,경기|부천시|심곡동|174-6|1층,경기 부천시 부천로9번길 29,경기|부천시||부천로9번길|29|1층,https://www.instagram.com/haru_film_bc,,451647,1107251,070-8064-7049
1222,하루필름 연트럴파크점,하루필름,서울 마포구 동교동 148-10 1층,서울|마포구|동교동|148-10|1층,서울 마포구 양화로23길 30,서울|마포구||양화로23길|30|1층,http://harufilm.com,,483432,1127839,
1223,하루필름 샤로수길점,하루필름,서울 관악구 봉천동 1610-32 1층 2호,서울|관악구|봉천동|1610-32|1층 2호,서울 관악구 남부순환로230길 42,서울|관악구||남부순환로230길|42|1층 2호,http://harufilm.com,,490123,1105230,0507-1453-6792
1224,하루필름,하루필름,경기 부천시 중동 1167-3 파크리움 1층 105호,경기|부천시|중동|1167-3|파크리움 1층 105호,경기 부천시 석천로169번길 34,경기|부천시||석천로169번길|34|파크리움 1층 105호,http://harufilm.com/,,447150,1112180,
1225,포토시그니처 신정네거리점,포토시그니처,서울 양천구 신정동 1183-3 1층 1호,서울|양천구|신정동|1183-3|1층 1호,서울 양천구 중앙로 267,서울|양천구||중앙로|267|1층 1호,http://photosignature.co.kr/,,467422,1116866,
1226,포토시그니처 서울까치산역점,포토시그니처,서울 강서구 화곡동 343-1,서울|강서구|화곡동|343-1|,서울 강서구 강서로13길 3,서울|강서구||강서로13길|3|,http://photosignature.co.kr,제로페이,465999,1120237,
1227,포토시그니처 문래점,포토시그니처,서울 영등포구 문래동2가 44-15 1층,서울|영등포구|문래동2가|44-15|1층,서울 영등포구 경인로79길 16,서울|영등포구||경인로79길|16|1층,http://photosignature.co.kr/,제로페이,476527,1114995,
1228,포토시그니처 철산점,포토시그니처,경기 광명시 철산동 406 1층 103호,경기|광명시|철산동|406|1층 103호,경기 광명시 오리로856번길 13,경기|광명시||오리로856번길|13|1층 103호,http://photosignature.co.kr/,제로페이,470863,1104448,
1229,포토시그니처 홍대1호점,포토시그니처,서울 마포구 서교동 358-57,서울|마포구|서교동|358-57|,서울 마포구 어울마당로 86,서울|마포구||어울마당로|86|,https://www.instagram.com/photosignature_hongdae/,제로페이,482735,1125888,
1230,포토시그니처 신림점,포토시그니처,서울 관악구 신림동 1640-7 1층,서울|관악구|신림동|1640-7|1층,서울 관악구 남부순환로 1606,서울|관악구||남부순환로|1606|1층,http://photosignature.co.kr/,제로페이,484320,1106805,
1231,포토시그니처 홍대2호점,포토시그니처,서울 마포구 서교동 345-30,서울|마포구|서교동|345-30|,서울 마포구 홍익로 20,서울|마포구||홍익로|20|,http://photosignature.co.kr,,482950,1126357,
1232,포토시그니처 서울연남점,포토시그니처,서울 마포구 동교동 147,서울|마포구|동교동|147|,서울 마포구 양화로 191,서울|마포구||양화로|191|,http://photosignature.co.kr,제로페이,483602,1127548,
1233,포토시그니처 부천역점,포토시그니처,경기 부천시 심곡동 383-4,경기|부천시|심곡동|383-4|,경기 부천시 부일로 460,경기|부천시||부일로|460|,http://photosignature.co.kr,제로페이,451580,1107398,
1234,포토시그니처 서울샤로수길점,포토시그니처,서울 관악구 봉천동 1604-22,서울|관악구|봉천동|1604-22|,서울 관악구 관악로14길 38,서울|관악구||관악로14길|38|,http://photosignature.co.kr/,,489975,1105366,
1235,포토시그니처 부천중동점,포토시그니처,경기 부천시 중동 1166-4,경기|부천시|중동|1166-4|,경기 부천시 석천로183번길 35,경기|부천시||석천로183번길|35|,http://photosignature.co.kr,경기지역화폐,447192,1112415,
1236,포토시그니처 신촌점,포토시그니처,서울 서대문구 창천동 31-36 1층,서울|서대문구|창천동|31-36|1층,서울 서대문구 연세로 24,서울|서대문구||연세로|24|1층,,,486108,1127295,010-8475-4641
1237,포토시그니처 공덕역점,포토시그니처,서울 마포구 도화동 571,서울|마포구|도화동|571|,서울 마포구 도화길 43,서울|마포구||도화길|43|,,,489009,1122852,
1238,포토시그니처 서촌점,포토시그니처,서울 종로구 체부동 42 1층,서울|종로구|체부동|42|1층,서울 종로구 자하문로 15,서울|종로구||자하문로|15|1층,,,493805,1132760,
1239,포토시그니처 서울강남역1호점,포토시그니처,서울 강남구 역삼동 813,서울|강남구|역삼동|813|,서울 강남구 봉은사로2길 35,서울|강남구||봉은사로2길|35|,http://photosignature.co.kr/,,505863,1111933,
1240,포토시그니처 익선동한옥거리점,포토시그니처,서울 종로구 익선동 166-54,서울|종로구|익선동|166-54|,서울 종로구 수표로28길 17-6,서울|종로구||수표로28길|17-6|,http://photosignature.co.kr,,497704,1131520,070-7635-1137
1241,포토시그니처 북촌한옥마을점,포토시그니처,서울 종로구 화동 138-12 1층,서울|종로구|화동|138-12|1층,서울 종로구 북촌로5길 45,서울|종로구||북촌로5길|45|1층,http://photosignature.co.kr/,제로페이,496109,1133289,
1242,포토시그니처 서울한남점,포토시그니처,서울 용산구 한남동 684,서울|용산구|한남동|684|,서울 용산구 이태원로54길 58-13,서울|용산구||이태원로54길|58-13|,http://photosignature.co.kr,,500105,1121118,
1243,포토시그니처 연신내점,포토시그니처,서울 은평구 갈현동 456-32,서울|은평구|갈현동|456-32|,서울 은평구 연서로29길 5,서울|은평구||연서로29길|5|,http://photosignature.co.kr/,,482234,1144182,
1244,포토시그니처 강남2호점,포토시그니처,서울 강남구 역삼동 813-13,서울|강남구|역삼동|813-13|,서울 강남구 강남대로102길 13,서울|강남구||강남대로102길|13|,http://photosignature.co.kr,,505936,1111828,
1245,포토시그니처 성수동카페거리점,포토시그니처,서울 성동구 성수동2가 321,서울|성동구|성수동2가|321|,서울 성동구 연무장길 50,서울|성동구||연무장길|50|,http://photosignature.co.kr/,제로페이,512116,1123056,
1246,포토시그니처 소격동점,포토시그니처,서울 종로구 소격동 150 1층,서울|종로구|소격동|150|1층,서울 종로구 율곡로3길 73-1,서울|종로구||율곡로3길|73-1|1층,http://photosignature.co.kr/,제로페이,496027,1133155,
1247,포토시그니처 가로수길점,포토시그니처,서울 강남구 신사동 516-11 1층,서울|강남구|신사동|516-11|1층,서울 강남구 강남대로154길 43,서울|강남구||강남대로154길|43|1층,http://photosignature.co.kr/,,504950,1116440,
1248,포토시그니처 서울대학로점,포토시그니처,서울 종로구 명륜4가 59-3,서울|종로구|명륜4가|59-3|,서울 종로구 대명길 37,서울|종로구||대명길|37|,http://photosignature.co.kr,제로페이,499909,1134264,
1249,포토시그니처 인천부평점,포토시그니처,인천 부평구 부평동 193-7,인천|부평구|부평동|193-7|,인천 부평구 시장로 21,인천|부평구||시장로|21|,https://www.instagram.com/photo.signature.bupyeong/?igshid=2n0alcgo8mem,제로페이,439183,1109427,
1250,포토시그니처 서울한양대점,포토시그니처,서울 성동구 행당동 19-9 106호,서울|성동구|행당동|19-9|106호,서울 성동구 마조로 21,서울|성동구||마조로|21|106호,http://photosignature.co.kr/,,509033,1127878,
1251,포토시그니처 인천구월점,포토시그니처,인천 남동구 구월동 1462 109호,인천|남동구|구월동|1462|109호,인천 남동구 성말로 16,인천|남동구||성말로|16|109호,http://photosignature.co.kr/,,434126,1096142,
1252,포토시그니처 안양범계점,포토시그니처,경기 안양시 동안구 호계동 1045,경기|안양시 동안구|호계동|1045|,경기 안양시 동안구 평촌대로223번길 52,경기|안양시 동안구||평촌대로223번길|52|,http://photosignature.co.kr,경기지역화폐,489542,1080941,
1253,포토시그니처 서울건대점,포토시그니처,서울 광진구 화양동 8-100,서울|광진구|화양동|8-100|,서울 광진구 동일로22길 95,서울|광진구||동일로22길|95|,https://www.instagram.com/photo_signature_gundae/,,515344,1122665,
1254,포토시그니처 고양라페스타점,포토시그니처,경기 고양시 일산동구 장항동 735-3 1층,경기|고양시 일산동구|장항동|735-3|1층,경기 고양시 일산동구 무궁화로 31-1,경기|고양시 일산동구||무궁화로|31-1|1층,http://photosignature.co.kr,제로페이,448716,1156463,
1255,포토시그니처 안양1번가점,포토시그니처,경기 안양시 만안구 안양동 674-75,경기|안양시 만안구|안양동|674-75|,경기 안양시 만안구 안양로304번길 19,경기|안양시 만안구||안양로304번길|19|,http://photosignature.co.kr,,482744,1083481,
1256,포토시그니처 인천부평2호점,포토시그니처,인천 부평구 부평동 155-38,인천|부평구|부평동|155-38|,인천 부평구 경원대로1403번길 16,인천|부평구||경원대로1403번길|16|,http://photosignature.co.kr,,439257,1109137,
1257,포토시그니처 고양화정점,포토시그니처,경기 고양시 덕양구 화정동 980,경기|고양시 덕양구|화정동|980|,경기 고양시 덕양구 화신로272번길 38,경기|고양시 덕양구||화신로272번길|38|,http://photosignature.co.kr,제로페이;경기지역화폐,462905,1148076,
1258,포토시그니처 강남서초점,포토시그니처,서울 서초구 서초동 1307-29 1층,서울|서초구|서초동|1307-29|1층,서울 서초구 서초대로77길 29,서울|서초구||서초대로77길|29|1층,https://instagram.com/photosignature_gangnamseocho?igshid=YmMyMTA2M2Y=,,505630,1111352,0507-1320-8038
1259,포토시그니처 산본점,포토시그니처,경기 군포시 산본동 1134-1 B동 1층 4호,경기|군포시|산본동|1134-1|B동 1층 4호,경기 군포시 산본로323번길 16-12,경기|군포시||산본로323번길|16-12|B동 1층 4호,http://photosignature.co.kr/,,484988,1072272,
1260,포토시그니처 경춘숲길점,포토시그니처,서울 노원구 공릉동 392-21 1층,서울|노원구|공릉동|392-21|1층,서울 노원구 동일로190길 65,서울|노원구||동일로190길|65|1층,https://www.instagram.com/photosignature_kcs/,,516913,1146383,
1261,포토시그니처 인천신포동점,포토시그니처,인천 중구 신포동 62,인천|중구|신포동|62|,인천 중구 개항로 28-2,인천|중구||개항로|28-2|,http://photosignature.co.kr/,,417250,1103589,
1262,포토시그니처 서울노원점,포토시그니처,서울 노원구 상계동 616-4 1층,서울|노원구|상계동|616-4|1층,서울 노원구 노해로81길 16,서울|노원구||노해로81길|16|1층,https://www.instagram.com/photo_signature_nowon/,,513857,1154438,
1263,포토시그니처 인천논현점,포토시그니처,인천 남동구 논현동 632-1 1층 에이120호,인천|남동구|논현동|632-1|1층 에이120호,인천 남동구 논고개로123번길 35,인천|남동구||논고개로123번길|35|1층 에이120호,http://photosignature.co.kr/,,438478,1084025,
1264,포토시그니처 천호점,포토시그니처,서울 강동구 천호동 453-23 1층,서울|강동구|천호동|453-23|1층,서울 강동구 천호대로157길 24,서울|강동구||천호대로157길|24|1층,http://photosignature.co.kr,,528176,1122030,
1265,포토시그니처 노원중계점,포토시그니처,서울 노원구 중계동 364 116호,서울|노원구|중계동|364|116호,서울 노원구 한글비석로 250,서울|노원구||한글비석로|250|116호,http://photosignature.co.kr/,,516990,1152885,
1266,포토시그니처 암사점,포토시그니처,서울 강동구 천호동 287 101호,서울|강동구|천호동|287|101호,서울 강동구 상암로 42,서울|강동구||상암로|42|101호,http://photosignature.co.kr/,,528245,1125028,
1267,포토시그니처 안산중앙점,포토시그니처,경기 안산시 단원구 고잔동 540,경기|안산시 단원구|고잔동|540|,경기 안산시 단원구 고잔1길 40,경기|안산시 단원구||고잔1길|40|,http://photosignature.co.kr,제로페이;경기지역화폐,464041,1060803,
1268,포토시그니처 고덕점,포토시그니처,서울 강동구 명일동 47 1동 1층 4호,서울|강동구|명일동|47|1동 1층 4호,서울 강동구 동남로75길 19,서울|강동구||동남로75길|19|1동 1층 4호,http://photosignature.co.kr/,,534275,1126311,
1269,포토시그니처 김포구래점,포토시그니처,경기 김포시 구래동 6883-8 다온프라자 108호,경기|김포시|구래동|6883-8|다온프라자 108호,경기 김포시 김포한강9로 80,경기|김포시||김포한강9로|80|다온프라자 108호,http://photosignature.co.kr/,,417465,1151414,
1270,포토시그니처,포토시그니처,서울 종로구 관철동 13,서울|종로구|관철동|13|,서울 종로구 종로12길 15,서울|종로구||종로12길|15|,,,496918,1130508,
1271,포토시그니처 구리돌다리점,포토시그니처,경기 구리시 수택동 382-23 1층 3호,경기|구리시|수택동|382-23|1층 3호,경기 구리시 안골로77번길 47,경기|구리시||안골로77번길|47|1층 3호,http://photosignature.co.kr,,530794,1138920,
